new_id,sentence_id,sentence,sentence_tokens,type,dimension_group,speech_act
DOC003059,SENT015,"Em 2005 , a empresa passou a se chamar JBS ( iniciais do nome de Zé Mineiro ) e iniciou a internacionalização , com a compra da Swift Argentina .","['Em', '2005', ',', 'a', 'empresa', 'passou', 'a', 'se', 'chamar', 'JBS', '(', 'iniciais', 'do', 'de', 'o', 'nome', 'de', 'Zé', 'Mineiro', ')', 'e', 'iniciou', 'a', 'internacionalização', ',', 'com', 'a', 'compra', 'da', 'de', 'a', 'Swift', 'Argentina', '.']",General-purpose functions,Information-providing functions,inform
DOC003059,SENT016,"Em 2006 , com 21 unidades no Brasil e 6 no exterior , a JBS tinha capacidade para abater 22 mil animais por dia .","['Em', '2006', ',', 'com', '21', 'unidades', 'no', 'em', 'o', 'Brasil', 'e', '6', 'no', 'em', 'o', 'exterior', ',', 'a', 'JBS', 'tinha', 'capacidade', 'para', 'abater', '22', 'mil', 'animais', 'por', 'dia', '.']",General-purpose functions,Information-providing functions,inform
DOC003059,SENT018,Comprou a Swift & Company nos EUA e na Austrália e entrou no segmento de carne suína .,"['Comprou', 'a', 'Swift', '&', 'Company', 'nos', 'em', 'os', 'EUA', 'e', 'na', 'em', 'a', 'Austrália', 'e', 'entrou', 'no', 'em', 'o', 'segmento', 'de', 'carne', 'suína', '.']",General-purpose functions,Information-providing functions,inform
DOC003059,SENT019,"Em 2009 , a empresa surpreendeu o país com dois negócios : a incorporação do Bertin Ltda. , o segundo maior frigorífico do país , e a entrada no segmento de lácteos .","['Em', '2009', ',', 'a', 'empresa', 'surpreendeu', 'o', 'país', 'com', 'dois', 'negócios', ':', 'a', 'incorporação', 'do', 'de', 'o', 'Bertin', 'Ltda.', ',', 'o', 'segundo', 'maior', 'frigorífico', 'do', 'de', 'o', 'país', ',', 'e', 'a', 'entrada', 'no', 'em', 'o', 'segmento', 'de', 'lácteos', '.']",General-purpose functions,Information-providing functions,inform
DOC003059,SENT020,"Ao mesmo tempo , comprou a americana Pilgrims Pride , que permitiu sua entrada no segmento de frangos no mercado dos EUA .","['Ao', 'A', 'o', 'mesmo', 'tempo', ',', 'comprou', 'a', 'americana', 'Pilgrims', 'Pride', ',', 'que', 'permitiu', 'sua', 'entrada', 'no', 'em', 'o', 'segmento', 'de', 'frangos', 'no', 'em', 'o', 'mercado', 'dos', 'de', 'os', 'EUA', '.']",General-purpose functions,Information-providing functions,inform
DOC003059,SENT021,"Nos últimos anos , Zé Mineiro estava distante do processamento de carnes , voltado mais para a pecuária - um serviço mais calmo , apesar de ainda cumprir expediente na empresa diariamente .","['Nos', 'Em', 'os', 'últimos', 'anos', ',', 'Zé', 'Mineiro', 'estava', 'distante', 'do', 'de', 'o', 'processamento', 'de', 'carnes', ',', 'voltado', 'mais', 'para', 'a', 'pecuária', '-', 'um', 'serviço', 'mais', 'calmo', ',', 'apesar', 'de', 'ainda', 'cumprir', 'expediente', 'na', 'em', 'a', 'empresa', 'diariamente', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT002,"Assume Raquel Dodge , indicada pelo presidente Michel Temer , sai Rodrigo Janot , algoz do peemedebista nos últimos meses .","['Assume', 'Raquel', 'Dodge', ',', 'indicada', 'pelo', 'por', 'o', 'presidente', 'Michel', 'Temer', ',', 'sai', 'Rodrigo', 'Janot', ',', 'algoz', 'do', 'de', 'o', 'peemedebista', 'nos', 'em', 'os', 'últimos', 'meses', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT004,"Dodge diz que o chamou por e-mail , assim como fez com todos os procuradores .","['Dodge', 'diz', 'que', 'o', 'chamou', 'por', 'e-mail', ',', 'assim', 'como', 'fez', 'com', 'todos', 'os', 'procuradores', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT006,"As palavras de Villela , acusado por Janot de ter agido como um infiltrado da JBS dentro do Ministério Público , devem ser lidas com cautela , afinal é um denunciado atacando seu acusador .","['As', 'palavras', 'de', 'Villela', ',', 'acusado', 'por', 'Janot', 'de', 'ter', 'agido', 'como', 'um', 'infiltrado', 'da', 'de', 'a', 'JBS', 'dentro', 'do', 'de', 'o', 'Ministério', 'Público', ',', 'devem', 'ser', 'lidas', 'com', 'cautela', ',', 'afinal', 'é', 'um', 'denunciado', 'atacando', 'seu', 'acusador', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT007,"Porém , é uma versão de quem até pouco tempo atrás frequentava a casa de Janot .","['Porém', ',', 'é', 'uma', 'versão', 'de', 'quem', 'até', 'pouco', 'tempo', 'atrás', 'frequentava', 'a', 'casa', 'de', 'Janot', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT010,"Se Eduardo Cunha hoje está na cadeia , deve se ao esforço da equipe do ex-PGR .","['Se', 'Eduardo', 'Cunha', 'hoje', 'está', 'na', 'em', 'a', 'cadeia', ',', 'deve', 'se', 'ao', 'a', 'o', 'esforço', 'da', 'de', 'a', 'equipe', 'do', 'de', 'o', 'ex-PGR', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT011,O imenso acordo de delação de a Odebrecht teve uma participação fundamental de Janot .,"['O', 'imenso', 'acordo', 'de', 'delação', 'de', 'a', 'Odebrecht', 'teve', 'uma', 'participação', 'fundamental', 'de', 'Janot', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT012,"O saldo é de uma gestão turbulenta , com altos e baixos e métodos discutíveis .","['O', 'saldo', 'é', 'de', 'uma', 'gestão', 'turbulenta', ',', 'com', 'altos', 'e', 'baixos', 'e', 'métodos', 'discutíveis', '.']",General-purpose functions,Information-providing functions,disagreement
DOC003061,SENT013,Uma gestão que como nunca jogou luz sobre a atuação de o Ministério Público .,"['Uma', 'gestão', 'que', 'como', 'nunca', 'jogou', 'luz', 'sobre', 'a', 'atuação', 'de', 'o', 'Ministério', 'Público', '.']",General-purpose functions,Information-providing functions,inform
DOC003061,SENT014,A entrevista de Villela é reveladora sobre as entranhas políticas de uma instituição dividida e da qual se depende tanto para combater os malfeitos com o dinheiro público .,"['A', 'entrevista', 'de', 'Villela', 'é', 'reveladora', 'sobre', 'as', 'entranhas', 'políticas', 'de', 'uma', 'instituição', 'dividida', 'e', 'da', 'de', 'a', 'qual', 'se', 'depende', 'tanto', 'para', 'combater', 'os', 'malfeitos', 'com', 'o', 'dinheiro', 'público', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT001,"Platão dizia que os sofistas não eram filósofos ao pé da letra porque , apesar de seus argumentos parecerem lógicos e sofisticados , eles no fundo mascaravam as mentiras com uma aparência convincente de verdade .","['Platão', 'dizia', 'que', 'os', 'sofistas', 'não', 'eram', 'filósofos', 'ao', 'a', 'o', 'pé', 'da', 'de', 'a', 'letra', 'porque', ',', 'apesar', 'de', 'seus', 'argumentos', 'parecerem', 'lógicos', 'e', 'sofisticados', ',', 'eles', 'no', 'em', 'o', 'fundo', 'mascaravam', 'as', 'mentiras', 'com', 'uma', 'aparência', 'convincente', 'de', 'verdade', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT002,"Caro leitor , não estranhe se você , à primeira vista , entender que muitos dos atores políticos possam , nos tempos modernos , ser qualificados como "" sofistas "" .","['Caro', 'leitor', ',', 'não', 'estranhe', 'se', 'você', ',', 'à', 'a', 'a', 'primeira', 'vista', ',', 'entender', 'que', 'muitos', 'dos', 'de', 'os', 'atores', 'políticos', 'possam', ',', 'nos', 'em', 'os', 'tempos', 'modernos', ',', 'ser', 'qualificados', 'como', '""', 'sofistas', '""', '.']",General-purpose functions,Directive functions,suggest
DOC003065,SENT003,"A mentira ou a pós-verdade , afinal , têm se tornado parte do repertório de muitos deles nestes tempos sombrios .","['A', 'mentira', 'ou', 'a', 'pós-verdade', ',', 'afinal', ',', 'têm', 'se', 'tornado', 'parte', 'do', 'de', 'o', 'repertório', 'de', 'muitos', 'deles', 'de', 'eles', 'nestes', 'em', 'estes', 'tempos', 'sombrios', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT004,"Não tem sido diferente com o urbanista e ex-vereador pelo PT Nabil Bonduki , que já de algum tempo faz parte do rol de colunistas fixos desta Folha .","['Não', 'tem', 'sido', 'diferente', 'com', 'o', 'urbanista', 'e', 'ex-vereador', 'pelo', 'por', 'o', 'PT', 'Nabil', 'Bonduki', ',', 'que', 'já', 'de', 'algum', 'tempo', 'faz', 'parte', 'do', 'de', 'o', 'rol', 'de', 'colunistas', 'fixos', 'desta', 'de', 'esta', 'Folha', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT005,"Político que carrega a imagem do intelectual sofisticado , Bonduki virou um Chacrinha das palavras , pois faz de seu letramento uma arma usada mais para confundir do que explicar .","['Político', 'que', 'carrega', 'a', 'imagem', 'do', 'de', 'o', 'intelectual', 'sofisticado', ',', 'Bonduki', 'virou', 'um', 'Chacrinha', 'das', 'de', 'as', 'palavras', ',', 'pois', 'faz', 'de', 'seu', 'letramento', 'uma', 'arma', 'usada', 'mais', 'para', 'confundir', 'do', 'de', 'o', 'que', 'explicar', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT007,"Na terça-feira passada ( 12 ) , porém , Bonduki passou dos limites .","['Na', 'Em', 'a', 'terça-feira', 'passada', '(', '12', ')', ',', 'porém', ',', 'Bonduki', 'passou', 'dos', 'de', 'os', 'limites', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT008,"Diferentemente dos filósofos gregos que usavam os sofismas e seu relativismo com certo charme especulativo , o ex-vereador do PT descambou para a mentira .","['Diferentemente', 'dos', 'de', 'os', 'filósofos', 'gregos', 'que', 'usavam', 'os', 'sofismas', 'e', 'seu', 'relativismo', 'com', 'certo', 'charme', 'especulativo', ',', 'o', 'ex-vereador', 'do', 'de', 'o', 'PT', 'descambou', 'para', 'a', 'mentira', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT009,"De sofista a mitômano , usando de demagogia , quis fazer colar no prefeito João Doria ( PSDB ) a responsabilidade pelas mortes no trânsito .","['De', 'sofista', 'a', 'mitômano', ',', 'usando', 'de', 'demagogia', ',', 'quis', 'fazer', 'colar', 'no', 'em', 'o', 'prefeito', 'João', 'Doria', '(', 'PSDB', ')', 'a', 'responsabilidade', 'pelas', 'por', 'as', 'mortes', 'no', 'em', 'o', 'trânsito', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT014,"O discurso foi tão bem aceito e entendido que Doria foi eleito e Haddad , derrotado .","['O', 'discurso', 'foi', 'tão', 'bem', 'aceito', 'e', 'entendido', 'que', 'Doria', 'foi', 'eleito', 'e', 'Haddad', ',', 'derrotado', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT016,"Frente a uma corrupção desenfreada do petróleo e aos buracos orçamentários de mais de R$ 7 bilhões deixados pela gestão Haddad , era preciso acelerar para consertar .","['Frente', 'a', 'uma', 'corrupção', 'desenfreada', 'do', 'de', 'o', 'petróleo', 'e', 'aos', 'a', 'os', 'buracos', 'orçamentários', 'de', 'mais', 'de', 'R$', '7', 'bilhões', 'deixados', 'pela', 'por', 'a', 'gestão', 'Haddad', ',', 'era', 'preciso', 'acelerar', 'para', 'consertar', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT020,Ele prefere enganar os ( e)leitores com textos melífluos e argumentos falsos como os da defesa de Lula e Dilma nos processos da Lava Jato .,"['Ele', 'prefere', 'enganar', 'os', '(', 'e', ')', 'leitores', 'com', 'textos', 'melífluos', 'e', 'argumentos', 'falsos', 'como', 'os', 'da', 'de', 'a', 'defesa', 'de', 'Lula', 'e', 'Dilma', 'nos', 'em', 'os', 'processos', 'da', 'de', 'a', 'Lava', 'Jato', '.']",General-purpose functions,Information-providing functions,disagreement
DOC003065,SENT021,"Seus artigos são , para a verdade dos fatos , como o canto da sereia aos navegadores .","['Seus', 'artigos', 'são', ',', 'para', 'a', 'verdade', 'dos', 'de', 'os', 'fatos', ',', 'como', 'o', 'canto', 'da', 'de', 'a', 'sereia', 'aos', 'a', 'os', 'navegadores', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT026,"Parodiando vulgarmente Marx - aliás , como sempre fazem alguns petistas - Bonduki e sua turma sempre se repetem , e como farsa .","['Parodiando', 'vulgarmente', 'Marx', '-', 'aliás', ',', 'como', 'sempre', 'fazem', 'alguns', 'petistas', '-', 'Bonduki', 'e', 'sua', 'turma', 'sempre', 'se', 'repetem', ',', 'e', 'como', 'farsa', '.']",General-purpose functions,Information-providing functions,inform
DOC003065,SENT029,Sua publicação obedece ao propósito de estimular o debate dos problemas brasileiros e mundiais e de refletir as diversas tendências do pensamento contemporâneo .,"['Sua', 'publicação', 'obedece', 'ao', 'a', 'o', 'propósito', 'de', 'estimular', 'o', 'debate', 'dos', 'de', 'os', 'problemas', 'brasileiros', 'e', 'mundiais', 'e', 'de', 'refletir', 'as', 'diversas', 'tendências', 'do', 'de', 'o', 'pensamento', 'contemporâneo', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT002,O poder que acusa não deveria interferir na produção de provas judiciais pelo candidato a delator .,"['O', 'poder', 'que', 'acusa', 'não', 'deveria', 'interferir', 'na', 'em', 'a', 'produção', 'de', 'provas', 'judiciais', 'pelo', 'por', 'o', 'candidato', 'a', 'delator', '.']",General-purpose functions,Information-providing functions,disagreement
DOC003067,SENT003,"Autorizar que se cruze essa linha vermelha é expor o cidadão ao arbítrio dos flagrantes armados , típicos de regimes autoritários e aparelhos investigativos indolentes e descontrolados .","['Autorizar', 'que', 'se', 'cruze', 'essa', 'linha', 'vermelha', 'é', 'expor', 'o', 'cidadão', 'ao', 'a', 'o', 'arbítrio', 'dos', 'de', 'os', 'flagrantes', 'armados', ',', 'típicos', 'de', 'regimes', 'autoritários', 'e', 'aparelhos', 'investigativos', 'indolentes', 'e', 'descontrolados', '.']",General-purpose functions,Information-providing functions,disagreement
DOC003067,SENT004,"Deixar de punir com a anulação das provas esse desvio , uma vez comprovado , seria favorecer a disseminação pelo país dos conluios entre investigadores estatais e réus desesperados .","['Deixar', 'de', 'punir', 'com', 'a', 'anulação', 'das', 'de', 'as', 'provas', 'esse', 'desvio', ',', 'uma', 'vez', 'comprovado', ',', 'seria', 'favorecer', 'a', 'disseminação', 'pelo', 'por', 'o', 'país', 'dos', 'de', 'os', 'conluios', 'entre', 'investigadores', 'estatais', 'e', 'réus', 'desesperados', '.']",General-purpose functions,Information-providing functions,disagreement
DOC003067,SENT005,"Se o estímulo a pular a cerca é sedutor o suficiente para atingir a Procuradoria-Geral da República , essa tentação não será menor nos 27 órgãos acusadores estaduais .","['Se', 'o', 'estímulo', 'a', 'pular', 'a', 'cerca', 'é', 'sedutor', 'o', 'suficiente', 'para', 'atingir', 'a', 'Procuradoria-Geral', 'da', 'de', 'a', 'República', ',', 'essa', 'tentação', 'não', 'será', 'menor', 'nos', 'em', 'os', '27', 'órgãos', 'acusadores', 'estaduais', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT007,Permite se no Brasil que se agreguem delatores indefinidamente a um mesmo tronco de acusações .,"['Permite', 'se', 'no', 'em', 'o', 'Brasil', 'que', 'se', 'agreguem', 'delatores', 'indefinidamente', 'a', 'um', 'mesmo', 'tronco', 'de', 'acusações', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT008,"O ex-ministro Palocci , enrascado na Lava Jato , curvou se ao poder gravitacional da "" narrativa "" da Procuradoria .","['O', 'ex-ministro', 'Palocci', ',', 'enrascado', 'na', 'em', 'a', 'Lava', 'Jato', ',', 'curvou', 'se', 'ao', 'a', 'o', 'poder', 'gravitacional', 'da', 'de', 'a', '""', 'narrativa', '""', 'da', 'de', 'a', 'Procuradoria', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT009,"Contará o que os investigadores querem sobre Lula , mesmo que isso não se enquadre bem no conjunto de evidências de que dispõe .","['Contará', 'o', 'que', 'os', 'investigadores', 'querem', 'sobre', 'Lula', ',', 'mesmo', 'que', 'isso', 'não', 'se', 'enquadre', 'bem', 'no', 'em', 'o', 'conjunto', 'de', 'evidências', 'de', 'que', 'dispõe', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT010,"Adesões consecutivas criam uma inércia avassaladora contra quem , como o ex-presidente , não tem a quem delatar .","['Adesões', 'consecutivas', 'criam', 'uma', 'inércia', 'avassaladora', 'contra', 'quem', ',', 'como', 'o', 'ex-presidente', ',', 'não', 'tem', 'a', 'quem', 'delatar', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT011,"Faz se troça da linha de defesa de Lula , que atribui a outros ao seu redor a responsabilidade por ações suspeitas , mas essa parece ser sua melhor opção nesse quadro .","['Faz', 'se', 'troça', 'da', 'de', 'a', 'linha', 'de', 'defesa', 'de', 'Lula', ',', 'que', 'atribui', 'a', 'outros', 'ao', 'a', 'o', 'seu', 'redor', 'a', 'responsabilidade', 'por', 'ações', 'suspeitas', ',', 'mas', 'essa', 'parece', 'ser', 'sua', 'melhor', 'opção', 'nesse', 'em', 'esse', 'quadro', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT012,Talvez a liga a unir nas tramoias políticos poderosos a empresários próximos do Estado fosse tão resistente que apenas órgãos de controle dotados de superpoderes seriam capazes de rompê la .,"['Talvez', 'a', 'liga', 'a', 'unir', 'nas', 'em', 'as', 'tramoias', 'políticos', 'poderosos', 'a', 'empresários', 'próximos', 'do', 'de', 'o', 'Estado', 'fosse', 'tão', 'resistente', 'que', 'apenas', 'órgãos', 'de', 'controle', 'dotados', 'de', 'superpoderes', 'seriam', 'capazes', 'de', 'romper', 'la', '.']",General-purpose functions,Information-providing functions,inform
DOC003067,SENT013,"Abalado o conúbio e exposta a chaga , é preciso agora cuidar um pouco mais das cautelas que , numa democracia , refreiam no Leviatã o seu instinto devorador .","['Abalado', 'o', 'conúbio', 'e', 'exposta', 'a', 'chaga', ',', 'é', 'preciso', 'agora', 'cuidar', 'um', 'pouco', 'mais', 'das', 'de', 'as', 'cautelas', 'que', ',', 'numa', 'em', 'uma', 'democracia', ',', 'refreiam', 'no', 'em', 'o', 'Leviatã', 'o', 'seu', 'instinto', 'devorador', '.']",General-purpose functions,Directive functions,suggest
DOC003068,SENT002,"O dinheiro será destinado a a Casa de a Mãe Preta , de Brasília .","['O', 'dinheiro', 'será', 'destinado', 'a', 'a', 'Casa', 'de', 'a', 'Mãe', 'Preta', ',', 'de', 'Brasília', '.']",General-purpose functions,Information-providing functions,inform
DOC003068,SENT003,Ele moveu a ação depois que Iozzi postou uma mensagem no Instagram sobre habeas corpus de Mendes que colocou o médico Roger Abdelmassih em liberdade .,"['Ele', 'moveu', 'a', 'ação', 'depois', 'que', 'Iozzi', 'postou', 'uma', 'mensagem', 'no', 'em', 'o', 'Instagram', 'sobre', 'habeas', 'corpus', 'de', 'Mendes', 'que', 'colocou', 'o', 'médico', 'Roger', 'Abdelmassih', 'em', 'liberdade', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT001,"Quando estamos no sufoco financeiro , existem dois movimentos possíveis : reduzir despesas e aumentar receitas .","['Quando', 'estamos', 'no', 'em', 'o', 'sufoco', 'financeiro', ',', 'existem', 'dois', 'movimentos', 'possíveis', ':', 'reduzir', 'despesas', 'e', 'aumentar', 'receitas', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT004,"Você já cortou tudo o que podia , acha que não tem mais o que cortar .","['Você', 'já', 'cortou', 'tudo', 'o', 'que', 'podia', ',', 'acha', 'que', 'não', 'tem', 'mais', 'o', 'que', 'cortar', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT006,"Aliás , nem sente falta , descobriu um monte de coisa esquecida no armário , encontrada na organização do guarda-roupa .","['Aliás', ',', 'nem', 'sente', 'falta', ',', 'descobriu', 'um', 'monte', 'de', 'coisa', 'esquecida', 'no', 'em', 'o', 'armário', ',', 'encontrada', 'na', 'em', 'a', 'organização', 'do', 'de', 'o', 'guarda-roupa', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT008,Um bom sapateiro do bairro recuperou alguns calçados que ficaram com cara de novos .,"['Um', 'bom', 'sapateiro', 'do', 'de', 'o', 'bairro', 'recuperou', 'alguns', 'calçados', 'que', 'ficaram', 'com', 'cara', 'de', 'novos', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT009,"Uma gravata nova usada com o mesmo terno , com a tradicional camisa branca que não tem erro , trouxe um novo visual .","['Uma', 'gravata', 'nova', 'usada', 'com', 'o', 'mesmo', 'terno', ',', 'com', 'a', 'tradicional', 'camisa', 'branca', 'que', 'não', 'tem', 'erro', ',', 'trouxe', 'um', 'novo', 'visual', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT010,"Uma echarpe simples e bonita , um colar bacana transformam o visual feminino , gastando pouco ou nada .","['Uma', 'echarpe', 'simples', 'e', 'bonita', ',', 'um', 'colar', 'bacana', 'transformam', 'o', 'visual', 'feminino', ',', 'gastando', 'pouco', 'ou', 'nada', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT011,"O garimpo em o armário revelou valiosos e úteis acessórios , escondidos ou esquecidos .","['O', 'garimpo', 'em', 'o', 'armário', 'revelou', 'valiosos', 'e', 'úteis', 'acessórios', ',', 'escondidos', 'ou', 'esquecidos', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT013,Sua carga horária de trabalho já foi estendida para 12 horas por dia e algumas horas extras engordaram seu salário no fim do mês .,"['Sua', 'carga', 'horária', 'de', 'trabalho', 'já', 'foi', 'estendida', 'para', '12', 'horas', 'por', 'dia', 'e', 'algumas', 'horas', 'extras', 'engordaram', 'seu', 'salário', 'no', 'em', 'o', 'fim', 'do', 'de', 'o', 'mês', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT017,Será que existe um jeito de ganhar mais dinheiro sem ter que trabalhar mais ?,"['Será', 'que', 'existe', 'um', 'jeito', 'de', 'ganhar', 'mais', 'dinheiro', 'sem', 'ter', 'que', 'trabalhar', 'mais', '?']",General-purpose functions,Information-seeking functions,question
DOC003069,SENT020,Você fará um exercício derradeiro de reduzir mais R$ 200 no seu orçamento mensal .,"['Você', 'fará', 'um', 'exercício', 'derradeiro', 'de', 'reduzir', 'mais', 'R$', '200', 'no', 'em', 'o', 'seu', 'orçamento', 'mensal', '.']",General-purpose functions,Directive functions,instruct
DOC003069,SENT026,"No segundo , sobre o capital inicial acrescido dos juros do primeiro mês , mais o novo depósito .","['No', 'Em', 'o', 'segundo', ',', 'sobre', 'o', 'capital', 'inicial', 'acrescido', 'dos', 'de', 'os', 'juros', 'do', 'de', 'o', 'primeiro', 'mês', ',', 'mais', 'o', 'novo', 'depósito', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT028,"No início parece pouco , dá vontade de desistir , como já fez outras vezes .","['No', 'Em', 'o', 'início', 'parece', 'pouco', ',', 'dá', 'vontade', 'de', 'desistir', ',', 'como', 'já', 'fez', 'outras', 'vezes', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT030,Vamos ver quanto dinheiro o seu dinheiro é capaz de colocar no seu bolso no longo prazo ?,"['Vamos', 'ver', 'quanto', 'dinheiro', 'o', 'seu', 'dinheiro', 'é', 'capaz', 'de', 'colocar', 'no', 'em', 'o', 'seu', 'bolso', 'no', 'em', 'o', 'longo', 'prazo', '?']",General-purpose functions,Information-seeking functions,question
DOC003069,SENT031,"A simulação supõe uma aplicação de R$ 200 por mês , com juros nominais brutos de 8 % ao ano .","['A', 'simulação', 'supõe', 'uma', 'aplicação', 'de', 'R$', '200', 'por', 'mês', ',', 'com', 'juros', 'nominais', 'brutos', 'de', '8', '%', 'ao', 'a', 'o', 'ano', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT033,Dá uma boa olhada nos números da tabela e me diga se você não ficou com água na boca ?,"['Dá', 'uma', 'boa', 'olhada', 'nos', 'em', 'os', 'números', 'da', 'de', 'a', 'tabela', 'e', 'me', 'diga', 'se', 'você', 'não', 'ficou', 'com', 'água', 'na', 'em', 'a', 'boca', '?']",General-purpose functions,Directive functions,request
DOC003069,SENT034,"Quem começa a investir aos 20 anos de idade terá , aos 65 anos , quase R$ 1 milhão .","['Quem', 'começa', 'a', 'investir', 'aos', 'a', 'os', '20', 'anos', 'de', 'idade', 'terá', ',', 'aos', 'a', 'os', '65', 'anos', ',', 'quase', 'R$', '1', 'milhão', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT035,"O esforço desse jovem investidor será o de desembolsar R$ 108.000,00 ao longo dos 45 anos ( R$ 200 x 540 meses ) .","['O', 'esforço', 'desse', 'de', 'esse', 'jovem', 'investidor', 'será', 'o', 'de', 'desembolsar', 'R$', '108.000,00', 'ao', 'a', 'o', 'longo', 'dos', 'de', 'os', '45', 'anos', '(', 'R$', '200', 'x', '540', 'meses', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT036,"O esforço do dinheiro será muito maior , e a multiplicação dos juros sobre juros produzirá o incrível resultado de R$ 851.611,00 , quase oito vezes maior do que o esforço do investidor .","['O', 'esforço', 'do', 'de', 'o', 'dinheiro', 'será', 'muito', 'maior', ',', 'e', 'a', 'multiplicação', 'dos', 'de', 'os', 'juros', 'sobre', 'juros', 'produzirá', 'o', 'incrível', 'resultado', 'de', 'R$', '851.611,00', ',', 'quase', 'oito', 'vezes', 'maior', 'do', 'de', 'o', 'que', 'o', 'esforço', 'do', 'de', 'o', 'investidor', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT037,Importante alertar para o fato de que utilizei uma taxa nominal de juros na simulação .,"['Importante', 'alertar', 'para', 'o', 'fato', 'de', 'que', 'utilizei', 'uma', 'taxa', 'nominal', 'de', 'juros', 'na', 'em', 'a', 'simulação', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT039,Parte desse dinheiro também irá para a Receita Federal em pagamento do Imposto de Renda sobre os rendimentos .,"['Parte', 'desse', 'de', 'esse', 'dinheiro', 'também', 'irá', 'para', 'a', 'Receita', 'Federal', 'em', 'pagamento', 'do', 'de', 'o', 'Imposto', 'de', 'Renda', 'sobre', 'os', 'rendimentos', '.']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT042,"Quem começa a investir cedo , aos 20 anos , conseguirá multiplicar nove vezes o dinheiro que investiu !","['Quem', 'começa', 'a', 'investir', 'cedo', ',', 'aos', 'a', 'os', '20', 'anos', ',', 'conseguirá', 'multiplicar', 'nove', 'vezes', 'o', 'dinheiro', 'que', 'investiu', '!']",General-purpose functions,Information-providing functions,inform
DOC003069,SENT045,"Aos 50 anos , o incentivo será bem menor e o investidor receberá de juros aproximadamente o mesmo valor que investiu .","['Aos', 'A', 'os', '50', 'anos', ',', 'o', 'incentivo', 'será', 'bem', 'menor', 'e', 'o', 'investidor', 'receberá', 'de', 'juros', 'aproximadamente', 'o', 'mesmo', 'valor', 'que', 'investiu', '.']",General-purpose functions,Information-providing functions,inform
DOC003072,SENT001,"Está prevista para a tarde desta segunda ( 18 ) a chegada ao Rio do diretor da "" Tribuna da Imprensa "" , Hélio Fernandes .","['Está', 'prevista', 'para', 'a', 'tarde', 'desta', 'de', 'esta', 'segunda', '(', '18', ')', 'a', 'chegada', 'ao', 'a', 'o', 'Rio', 'do', 'de', 'o', 'diretor', 'da', 'de', 'a', '""', 'Tribuna', 'da', 'de', 'a', 'Imprensa', '""', ',', 'Hélio', 'Fernandes', '.']",General-purpose functions,Information-providing functions,inform
